row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales
8246,us-2015-143581,2015-08-19,2015-08-23,standard class,bs-11365,bill shonely,corporate,united states,columbus,georgia,31907,south,off-st-10000991,office supplies,storage,space solutions hd industrial steel shelving.,344.91
8247,ca-2016-129217,2016-05-10,2016-05-10,same day,dp-13390,dennis pardue,home office,united states,aurora,illinois,60505,central,off-ap-10002439,office supplies,appliances,tripp lite isotel 8 ultra 8 outlet metal surge,70.97
8248,ca-2016-129217,2016-05-10,2016-05-10,same day,dp-13390,dennis pardue,home office,united states,aurora,illinois,60505,central,off-ar-10004602,office supplies,art,boston ks multi-size manual pencil sharpener,36.784
8249,ca-2017-133816,2017-05-10,2017-05-13,second class,cs-12400,christopher schild,home office,united states,philadelphia,pennsylvania,19134,east,tec-ph-10001795,technology,phones,clearone chatattach 160 - speaker phone,743.988
8250,ca-2016-140221,2016-03-05,2016-03-09,second class,ms-17365,maribeth schnelling,consumer,united states,chicago,illinois,60653,central,off-bi-10002854,office supplies,binders,"performers binder/pad holder, black",11.212
8251,ca-2016-140221,2016-03-05,2016-03-09,second class,ms-17365,maribeth schnelling,consumer,united states,chicago,illinois,60653,central,fur-fu-10000023,furniture,furnishings,eldon wave desk accessories,4.712
8252,ca-2016-140221,2016-03-05,2016-03-09,second class,ms-17365,maribeth schnelling,consumer,united states,chicago,illinois,60653,central,off-ap-10000828,office supplies,appliances,avanti 4.4 cu. ft. refrigerator,180.98
8253,ca-2016-140221,2016-03-05,2016-03-09,second class,ms-17365,maribeth schnelling,consumer,united states,chicago,illinois,60653,central,off-st-10000777,office supplies,storage,"companion letter/legal file, black",60.416
8254,ca-2018-152310,2018-08-12,2018-08-19,standard class,dk-12895,dana kaydos,consumer,united states,seattle,washington,98103,west,tec-co-10000971,technology,copiers,hewlett packard 310 color digital copier,299.99
8255,ca-2018-152310,2018-08-12,2018-08-19,standard class,dk-12895,dana kaydos,consumer,united states,seattle,washington,98103,west,off-pa-10003134,office supplies,paper,xerox 1937,192.16
8256,ca-2018-152310,2018-08-12,2018-08-19,standard class,dk-12895,dana kaydos,consumer,united states,seattle,washington,98103,west,tec-ph-10002538,technology,phones,grandstream gxp1160 voip phone,242.624
8257,ca-2018-152310,2018-08-12,2018-08-19,standard class,dk-12895,dana kaydos,consumer,united states,seattle,washington,98103,west,off-st-10001228,office supplies,storage,personal file boxes with fold-down carry handle,46.74
8258,ca-2018-152310,2018-08-12,2018-08-19,standard class,dk-12895,dana kaydos,consumer,united states,seattle,washington,98103,west,tec-ac-10000397,technology,accessories,"perixx periboard-512b, ergonomic split keyboard",174.95
8259,ca-2018-152310,2018-08-12,2018-08-19,standard class,dk-12895,dana kaydos,consumer,united states,seattle,washington,98103,west,off-bi-10004308,office supplies,binders,avery legal 4-ring binder,100.704
8260,ca-2017-118101,2017-06-26,2017-06-26,same day,sn-20560,skye norling,home office,united states,roseville,michigan,48066,central,off-pa-10000357,office supplies,paper,"white dual perf computer printout paper, 2700 sheets, 1 part, heavyweight, 20 lbs., 14 7/8 x 11",368.91
8261,ca-2017-118101,2017-06-26,2017-06-26,same day,sn-20560,skye norling,home office,united states,roseville,michigan,48066,central,off-bi-10000773,office supplies,binders,insertable tab post binder dividers,8.02
8262,ca-2017-118101,2017-06-26,2017-06-26,same day,sn-20560,skye norling,home office,united states,roseville,michigan,48066,central,off-st-10001837,office supplies,storage,"safco mobile desk side file, wire frame",171.04
8263,ca-2017-100307,2017-12-15,2017-12-19,standard class,tc-21475,tony chapman,home office,united states,fayetteville,arkansas,72701,south,off-pa-10002552,office supplies,paper,xerox 1958,19.44
8264,ca-2016-138457,2016-09-13,2016-09-17,standard class,am-10705,anne mcfarland,consumer,united states,jacksonville,north carolina,28540,south,off-bi-10000014,office supplies,binders,heavy-duty e-z-d binders,13.092
8265,ca-2015-131800,2015-12-30,2016-01-04,standard class,aj-10960,astrea jones,consumer,united states,new york city,new york,10035,east,off-ap-10004136,office supplies,appliances,kensington 6 outlet smartsocket surge protector,122.94
8266,ca-2015-131800,2015-12-30,2016-01-04,standard class,aj-10960,astrea jones,consumer,united states,new york city,new york,10035,east,off-bi-10003429,office supplies,binders,"cardinal holdit! binder insert strips,extra strips",35.448
8267,ca-2015-118304,2015-04-29,2015-05-04,standard class,kh-16360,katherine hughes,consumer,united states,dover,delaware,19901,east,tec-ph-10000376,technology,phones,square credit card reader,19.98
8268,ca-2018-121790,2018-01-30,2018-02-06,standard class,lp-17095,liz preis,consumer,united states,aurora,illinois,60505,central,fur-ta-10003469,furniture,tables,balt split level computer training table,69.375
8269,ca-2018-121790,2018-01-30,2018-02-06,standard class,lp-17095,liz preis,consumer,united states,aurora,illinois,60505,central,off-su-10004231,office supplies,supplies,acme tagit stainless steel antibacterial scissors,31.68
8270,ca-2018-121790,2018-01-30,2018-02-06,standard class,lp-17095,liz preis,consumer,united states,aurora,illinois,60505,central,tec-ph-10002584,technology,phones,samsung galaxy s4,2003.168
8271,ca-2018-121790,2018-01-30,2018-02-06,standard class,lp-17095,liz preis,consumer,united states,aurora,illinois,60505,central,off-ar-10003602,office supplies,art,"quartet omega colored chalk, 12/pack",9.344
8272,ca-2017-169670,2017-12-25,2017-12-31,standard class,je-15715,joe elijah,consumer,united states,new york city,new york,10009,east,fur-ch-10002331,furniture,chairs,hon 4700 series mobuis mid-back task chairs with adjustable arms,2563.056
8273,ca-2017-139549,2017-10-20,2017-10-25,standard class,my-18295,muhammed yedwab,corporate,united states,el cajon,california,92020,west,fur-ch-10001802,furniture,chairs,hon every-day chair series swivel task chairs,387.136
8274,ca-2016-104059,2016-06-13,2016-06-15,second class,fc-14245,frank carlisle,home office,united states,springfield,ohio,45503,east,off-ar-10000634,office supplies,art,newell 320,3.424
8275,ca-2018-164112,2018-06-30,2018-07-04,standard class,nd-18460,neil ducich,corporate,united states,mount vernon,new york,10550,east,off-st-10002615,office supplies,storage,"dual level, single-width filing carts",1085.42
8276,ca-2016-143882,2016-06-26,2016-06-30,standard class,db-13360,dennis bolton,home office,united states,lakewood,ohio,44107,east,off-pa-10004040,office supplies,paper,universal premium white copier/laser paper (20lb. and 87 bright),43.056
8277,us-2017-139262,2017-02-21,2017-02-25,standard class,lc-16960,lindsay castell,home office,united states,tampa,florida,33614,south,off-bi-10003727,office supplies,binders,avery durable slant ring binders with label holder,3.762
8278,us-2017-139262,2017-02-21,2017-02-25,standard class,lc-16960,lindsay castell,home office,united states,tampa,florida,33614,south,off-bi-10002026,office supplies,binders,avery arch ring binders,34.86
8279,us-2017-139262,2017-02-21,2017-02-25,standard class,lc-16960,lindsay castell,home office,united states,tampa,florida,33614,south,off-st-10001496,office supplies,storage,standard rollaway file with lock,432.456
8280,ca-2018-146192,2018-04-22,2018-04-26,standard class,bd-11725,bruce degenhardt,consumer,united states,columbus,georgia,31907,south,off-st-10003716,office supplies,storage,tennsco double-tier lockers,675.06
8281,ca-2018-134810,2018-05-09,2018-05-10,first class,mc-17605,matt connell,corporate,united states,jacksonville,north carolina,28540,south,off-en-10002504,office supplies,envelopes,"tyvek  top-opening peel & seel envelopes, plain white",65.232
8282,ca-2018-134810,2018-05-09,2018-05-10,first class,mc-17605,matt connell,corporate,united states,jacksonville,north carolina,28540,south,fur-ch-10001270,furniture,chairs,harbour creations steel folding chair,207.0
8283,ca-2016-154284,2016-12-21,2016-12-26,second class,sz-20035,sam zeldin,home office,united states,saint charles,illinois,60174,central,tec-ma-10004241,technology,machines,star micronics tsp800 tsp847iiu receipt printer,600.53
8284,ca-2016-154284,2016-12-21,2016-12-26,second class,sz-20035,sam zeldin,home office,united states,saint charles,illinois,60174,central,off-ar-10001468,office supplies,art,"sanford prismacolor professional thick lead art pencils, 36-color set",59.904
8285,ca-2016-154284,2016-12-21,2016-12-26,second class,sz-20035,sam zeldin,home office,united states,saint charles,illinois,60174,central,tec-ac-10003198,technology,accessories,enermax acrylux wireless keyboard,637.44
8286,ca-2016-154284,2016-12-21,2016-12-26,second class,sz-20035,sam zeldin,home office,united states,saint charles,illinois,60174,central,fur-fu-10003039,furniture,furnishings,"howard miller 11-1/2"" diameter grantwood wall clock",51.756
8287,ca-2015-156244,2015-08-12,2015-08-16,standard class,dh-13675,duane huffman,home office,united states,miami,florida,33180,south,off-pa-10000295,office supplies,paper,xerox 229,31.104
8288,ca-2015-156244,2015-08-12,2015-08-16,standard class,dh-13675,duane huffman,home office,united states,miami,florida,33180,south,off-ar-10004344,office supplies,art,bulldog vacuum base pencil sharpener,47.96
8289,ca-2015-156244,2015-08-12,2015-08-16,standard class,dh-13675,duane huffman,home office,united states,miami,florida,33180,south,tec-ac-10002473,technology,accessories,maxell 4.7gb dvd-r,158.928
8290,ca-2015-156244,2015-08-12,2015-08-16,standard class,dh-13675,duane huffman,home office,united states,miami,florida,33180,south,off-ap-10002403,office supplies,appliances,acco smartsocket color-coded six-outlet ac adapter model surge protectors,211.248
8291,ca-2015-156244,2015-08-12,2015-08-16,standard class,dh-13675,duane huffman,home office,united states,miami,florida,33180,south,off-su-10000432,office supplies,supplies,acco side-punched conventional columnar pads,5.552
8292,ca-2015-156244,2015-08-12,2015-08-16,standard class,dh-13675,duane huffman,home office,united states,miami,florida,33180,south,off-la-10000443,office supplies,labels,avery 501,2.952
8293,ca-2016-106362,2016-12-11,2016-12-15,standard class,lc-16885,lena creighton,consumer,united states,troy,ohio,45373,east,off-bi-10003166,office supplies,binders,gbc plasticlear binding covers,10.332
8294,us-2018-168802,2018-11-03,2018-11-07,standard class,jo-15145,jack o'briant,corporate,united states,seattle,washington,98103,west,off-bi-10002393,office supplies,binders,binder posts,18.368
8295,us-2018-146906,2018-03-13,2018-03-17,standard class,mt-17815,meg tillman,consumer,united states,new york city,new york,10011,east,tec-ph-10001809,technology,phones,panasonic kx t7736-b digital phone,299.9
8296,ca-2017-166380,2017-05-30,2017-06-03,standard class,eb-13750,edward becker,corporate,united states,arlington,virginia,22204,south,off-en-10002600,office supplies,envelopes,"redi-strip #10 envelopes, 4 1/8 x 9 1/2",26.55
8297,ca-2017-166380,2017-05-30,2017-06-03,standard class,eb-13750,edward becker,corporate,united states,arlington,virginia,22204,south,tec-ac-10000109,technology,accessories,sony micro vault click 16 gb usb 2.0 flash drive,111.98
8298,us-2016-158911,2016-07-05,2016-07-11,standard class,rs-19765,roland schwarz,corporate,united states,charlotte,north carolina,28205,south,fur-fu-10003829,furniture,furnishings,stackable trays,4.928
8299,us-2016-158911,2016-07-05,2016-07-11,standard class,rs-19765,roland schwarz,corporate,united states,charlotte,north carolina,28205,south,off-la-10003223,office supplies,labels,avery 508,11.784
8300,us-2015-103338,2015-03-11,2015-03-15,standard class,rb-19435,richard bierner,consumer,united states,roseville,california,95661,west,off-ar-10001770,office supplies,art,economy #2 pencils,7.98
8301,ca-2016-109169,2016-04-20,2016-04-24,standard class,ot-18730,olvera toch,consumer,united states,detroit,michigan,48234,central,off-en-10003296,office supplies,envelopes,tyvek side-opening peel & seel expanding envelopes,180.96
8302,us-2018-167318,2018-07-26,2018-08-01,standard class,gz-14545,george zrebassa,corporate,united states,los angeles,california,90036,west,tec-ac-10003870,technology,accessories,logitech z-906 speaker sys - home theater - 5.1-ch,1649.95
8303,us-2018-167318,2018-07-26,2018-08-01,standard class,gz-14545,george zrebassa,corporate,united states,los angeles,california,90036,west,fur-ch-10000665,furniture,chairs,"global airflow leather mesh back chair, black",362.352
8304,us-2015-120313,2015-10-31,2015-11-02,second class,nl-18310,nancy lomonaco,home office,united states,san francisco,california,94110,west,tec-ph-10003092,technology,phones,motorola l804,73.584
8305,ca-2018-135419,2018-11-03,2018-11-09,standard class,bg-11740,bruce geld,consumer,united states,bakersfield,california,93309,west,fur-ta-10001086,furniture,tables,"safco planmaster boards, 60w x 37-1/2d, white melamine",486.368
8306,ca-2017-128671,2017-08-11,2017-08-16,standard class,mt-18070,michelle tran,home office,united states,tulsa,oklahoma,74133,central,off-pa-10001870,office supplies,paper,xerox 202,32.4
8307,ca-2017-128671,2017-08-11,2017-08-16,standard class,mt-18070,michelle tran,home office,united states,tulsa,oklahoma,74133,central,off-bi-10003305,office supplies,binders,avery hanging file binders,41.86
8308,ca-2017-128671,2017-08-11,2017-08-16,standard class,mt-18070,michelle tran,home office,united states,tulsa,oklahoma,74133,central,off-bi-10003007,office supplies,binders,"premium transparent presentation covers, no pattern/clear, 8 1/2"" x 11""",77.56
8309,ca-2017-149335,2017-07-25,2017-07-25,same day,bc-11125,becky castell,home office,united states,san francisco,california,94122,west,off-ar-10001419,office supplies,art,newell 325,37.17
8310,ca-2015-168312,2015-03-01,2015-03-07,standard class,gw-14605,giulietta weimer,consumer,united states,houston,texas,77036,central,off-st-10003692,office supplies,storage,recycled steel personal file for hanging file folders,137.352
8311,ca-2015-168312,2015-03-01,2015-03-07,standard class,gw-14605,giulietta weimer,consumer,united states,houston,texas,77036,central,fur-ta-10001866,furniture,tables,bevis round conference room tables and bases,376.509
8312,us-2018-105935,2018-01-26,2018-01-31,standard class,bd-11500,bradley drucker,consumer,united states,columbus,georgia,31907,south,fur-fu-10002157,furniture,furnishings,artistic insta-plaque,62.72
